ID,Rating
41273,3.609813
41274,2.188455
41275,2.567763
41276,2.087834
41277,3.440091
41278,3.568571
41279,3.37003
41280,2.829761
41281,4.488576
41282,2.519112
41283,3.50435
41284,3.533373
41285,3.901253
41286,4.007344
41287,3.308738
41288,3.198591
41289,2.661644
41290,3.008157
41291,2.53571
41292,2.625759
41293,3.641845
41294,2.239003
41295,3.009399
41296,2.9703
41297,3.606742
41298,2.788906
41299,3.480839
41300,2.425355
41301,3.66586
41302,2.472924
41303,3.341821
41304,3.507009
41305,3.965927
41306,3.750117
41307,4.50765
41308,3.286273
41309,2.60837
41310,3.398791
41311,3.498091
41312,4.314439
41313,3.810917
41314,3.523814
41315,3.355923
41316,2.65354
41317,3.879292
41318,3.796328
41319,3.503639
41320,3.197636
41321,3.973287
41322,3.746768
41323,3.580811
41324,3.389477
41325,4.065193
41326,2.403798
41327,3.658241
41328,2.432542
41329,3.807819
41330,3.713437
41331,3.538783
41332,4.344458
41333,3.483313
41334,3.616242
41335,4.094623
41336,3.865402
41337,3.981228
41338,3.580738
41339,3.541218
41340,3.82328
41341,4.207586
41342,4.029682
41343,3.795558
41344,3.628294
41345,3.671005
41346,4.203677
41347,3.853269
41348,3.355836
41349,3.573643
41350,4.372166
41351,3.860113
41352,3.27451
41353,3.352517
41354,3.540972
41355,4.561745
41356,4.424964
41357,2.984481
41358,3.349889
41359,3.676859
41360,3.367898
41361,2.831263
41362,3.604336
41363,3.488563
41364,3.431923
41365,3.381798
41366,3.021034
41367,2.999733
41368,3.653106
41369,3.18843
41370,2.946909
41371,3.70218
41372,3.789801
41373,3.584167
41374,3.621737
41375,3.230957
41376,3.557463
41377,4.081251
41378,3.376456
41379,3.090885
41380,2.951281
41381,2.998916
41382,3.157445
41383,3.576824
41384,3.601606
41385,3.380207
41386,3.012783
41387,3.227329
41388,3.223894
41389,3.566527
41390,2.849855
41391,4.14095
41392,3.556157
41393,3.300573
41394,3.611323
41395,3.440207
41396,3.657593
41397,3.640547
41398,2.796475
41399,1
41400,2.932036
41401,3.132391
41402,3.422793
41403,2.179292
41404,2.770405
41405,2.680108
41406,1
41407,3.457359
41408,1
41409,3.424665
41410,3.339155
41411,4.031572
41412,3.403399
41413,3.352675
41414,4.498552
41415,2.898009
41416,2.753098
41417,4.287959
41418,2.973581
41419,3.609059
41420,3.787733
41421,3.327838
41422,3.91924
41423,3.525843
41424,3.483158
41425,3.463985
41426,3.958211
41427,3.535002
41428,3.808637
41429,2.690608
41430,2.559857
41431,4.108158
41432,2.736346
41433,3.193958
41434,3.501137
41435,3.547239
41436,2.472508
41437,3.492699
41438,3.56899
41439,3.048587
41440,3.930798
41441,3.421935
41442,3.356158
41443,3.021437
41444,1.657341
41445,3.192475
41446,3.507936
41447,2.532809
41448,3.329406
41449,3.266147
41450,2.815186
41451,3.118311
41452,2.251375
41453,2.716732
41454,3.354161
41455,3.217242
41456,2.493207
41457,3.274337
41458,2.065772
41459,3.596267
41460,3.847039
41461,3.524133
41462,2.811549
41463,3.605353
41464,3.402988
41465,3.225332
41466,2.502945
41467,3.530279
41468,3.675523
41469,2.892735
41470,3.503233
41471,1.882992
41472,2.981737
41473,2.40654
41474,3.638793
41475,3.392053
41476,3.123816
41477,3.053806
41478,3.511747
41479,3.793714
41480,3.808532
41481,3.642374
41482,2.809408
41483,3.3879
41484,2.402937
41485,3.632833
41486,3.030573
41487,4.999944
41488,4.672949
41489,4.697599
41490,4.109362
41491,3.793329
41492,4.251015
41493,4.730047
41494,4.055039
41495,4.620925
41496,4.569708
41497,4.651795
41498,4.682277
41499,3.239186
41500,3.74637
41501,4.216124
41502,2.886993
41503,3.96601
41504,3.068767
41505,3.12329
41506,2.721025
41507,3.185126
41508,4.009171
41509,2.431093
41510,3.518787
41511,3.357625
41512,3.270488
41513,3.374262
41514,3.756844
41515,3.47924
41516,2.745067
41517,4.207433
41518,3.424183
41519,3.952924
41520,3.859512
41521,3.494952
41522,3.933622
41523,2.347673
41524,3.74776
41525,3.241929
41526,3.485862
41527,3.762346
41528,3.763143
41529,3.94002
41530,3.820509
41531,3.516225
41532,3.013907
41533,4.519301
41534,4.209805
41535,2.229916
41536,2.934949
41537,2.880532
41538,3.284023
41539,3.745103
41540,4.743241
41541,3.825526
41542,4.268456
41543,4.211351
41544,3.372281
41545,3.719881
41546,3.294891
41547,3.76106
41548,3.337234
41549,3.000133
41550,3.031363
41551,2.133158
41552,2.7313
41553,2.944826
41554,2.735132
41555,2.578739
41556,3.084656
41557,3.724114
41558,2.735418
41559,3.196127
41560,3.559438
41561,3.089127
41562,3.694654
41563,2.556306
41564,3.894658
41565,4.395388
41566,3.746829
41567,3.16246
41568,3.606572
41569,3.630541
41570,3.682871
41571,3.43905
41572,2.987194
41573,3.698136
41574,4.275823
41575,3.896502
41576,4.399603
41577,2.48919
41578,3.602632
41579,3.43652
41580,3.111138
41581,4.150135
41582,2.719423
41583,3.835633
41584,3.094895
41585,2.587929
41586,3.780083
41587,3.813262
41588,4.319774
41589,4.137873
41590,3.876059
41591,3.344234
41592,4.507441
41593,3.317901
41594,4.277151
41595,3.099322
41596,4.079147
41597,3.990972
41598,3.342493
41599,3.336305
41600,4.200759
41601,3.258786
41602,3.47089
41603,3.768078
41604,2.979862
41605,3.85408
41606,2.527821
41607,3.545607
41608,2.24228
41609,4.12458
41610,3.554049
41611,3.796736
41612,2.978002
41613,2.837997
41614,3.759958
41615,3.028416
41616,2.633002
41617,3.490426
41618,3.365298
41619,2.580169
41620,3.420156
41621,4.459929
41622,3.721489
41623,4.051445
41624,3.776032
41625,4.614713
41626,4.485659
41627,3.650126
41628,4.195697
41629,4.268191
41630,4.016126
41631,4.760626
41632,3.483204
41633,3.358449
41634,4.708377
41635,3.779571
41636,4.572645
41637,3.99908
41638,4.885722
41639,5
41640,2.983227
41641,4.92725
41642,3.984734
41643,4.021062
41644,4.189473
41645,2.504296
41646,2.954652
41647,2.28218
41648,3.049393
41649,3.473853
41650,2.815601
41651,4.306075
41652,3.867615
41653,4.704425
41654,3.298274
41655,4.508903
41656,4.355774
41657,4.452593
41658,4.165677
41659,3.959818
41660,3.850781
41661,3.682994
41662,4.60859
41663,3.598884
41664,4.437119
41665,3.920865
41666,2.482529
41667,4.00138
41668,4.584304
41669,3.499611
41670,3.939484
41671,4.339476
41672,3.006342
41673,2.9864
41674,3.990264
41675,3.627306
41676,3.258116
41677,3.805675
41678,4.272834
41679,3.002135
41680,3.271046
41681,4.082
41682,3.844108
41683,2.586911
41684,4.09945
41685,3.722615
41686,4.23291
41687,2.831953
41688,4.131841
41689,4.639213
41690,4.580918
41691,4.941697
41692,4.181366
41693,3.758294
41694,2.919679
41695,4.552525
41696,2.933023
41697,3.773202
41698,5
41699,3.736835
41700,4.006036
41701,4.456784
41702,3.121914
41703,4.540257
41704,3.022566
41705,2.644929
41706,4.534022
41707,3.73907
41708,3.009724
41709,3.537142
41710,3.740183
41711,3.828751
41712,3.292942
41713,3.75355
41714,2.954254
41715,3.772042
41716,3.418944
41717,4.20481
41718,4.019663
41719,4.543623
41720,5
41721,2.823386
41722,4.151522
41723,4.122415
41724,4.647451
41725,2.953098
41726,4.055308
41727,4.164196
41728,4.641479
41729,4.156677
41730,3.810813
41731,4.126935
41732,4.210925
41733,4.14449
41734,4.199306
41735,4.212149
41736,4.380024
41737,4.958388
41738,4.707308
41739,4.440008
41740,4.038475
41741,3.682311
41742,4.087716
41743,3.772141
41744,3.394357
41745,3.095223
41746,3.164866
41747,4.319539
41748,3.307014
41749,2.136285
41750,3.899041
41751,3.925628
41752,4.012312
41753,4.284281
41754,3.080063
41755,3.722487
41756,3.629639
41757,3.977131
41758,3.406433
41759,4.362224
41760,3.410541
41761,3.6296
41762,4.658478
41763,4.742654
41764,3.765826
41765,4.990487
41766,3.57646
41767,4.001688
41768,4.641944
41769,3.599422
41770,4.56668
41771,3.897139
41772,3.758149
41773,4.597668
41774,3.986274
41775,2.562621
41776,3.260958
41777,3.912589
41778,3.034561
41779,4.404812
41780,3.360963
41781,3.771842
41782,4.228718
41783,3.991111
41784,4.099874
41785,4.4064
41786,4.213021
41787,3.90126
41788,4.17462
41789,4.859449
41790,3.692828
41791,3.924463
41792,3.323372
41793,3.309042
41794,3.965643
41795,4.049435
41796,3.735839
41797,3.035196
41798,3.272193
41799,4.534839
41800,2.883131
41801,4.248698
41802,4.219007
41803,3.027755
41804,3.957233
41805,4.223845
41806,2.077145
41807,3.53497
41808,3.351397
41809,3.505233
41810,2.997376
41811,4.427324
41812,3.660498
41813,3.501287
41814,4.425791
41815,2.561847
41816,3.962128
41817,3.979156
41818,3.373574
41819,3.759803
41820,3.422952
41821,3.816292
41822,3.559855
41823,4.573662
41824,4.495272
41825,4.81615
41826,4.878585
41827,3.22431
41828,3.500977
41829,4.103248
41830,3.588577
41831,2.708083
41832,3.25316
41833,4.098491
41834,2.27717
41835,3.687802
41836,3.832828
41837,3.768564
41838,3.687414
41839,4.062902
41840,3.665467
41841,4.292739
41842,3.537633
41843,4.267466
41844,3.887496
41845,3.816001
41846,3.980543
41847,3.845211
41848,4.213407
41849,4.137086
41850,4.069438
41851,3.591054
41852,3.435586
41853,4.019462
41854,3.791101
41855,3.797794
41856,3.533944
41857,3.661741
41858,4.160301
41859,3.601048
41860,4.07061
41861,3.812917
41862,3.994186
41863,3.350927
41864,3.16389
41865,3.669787
41866,3.677453
41867,3.431311
41868,3.76313
41869,3.881015
41870,3.561736
41871,3.613977
41872,3.370272
41873,3.276969
41874,3.831824
41875,4.125749
41876,3.94711
41877,3.298266
41878,3.25786
41879,4.079886
41880,3.935185
41881,3.663377
41882,2.486307
41883,3.319643
41884,3.97575
41885,3.431895
41886,3.928152
41887,3.152695
41888,4.042414
41889,3.937636
41890,3.889647
41891,3.743211
41892,3.645678
41893,3.318772
41894,3.476458
41895,3.459927
41896,3.588561
41897,3.509807
41898,3.738203
41899,3.968611
41900,4.053136
41901,4.187078
41902,3.556947
41903,4.186815
41904,3.611114
41905,3.747047
41906,4.095253
41907,3.558293
41908,2.728182
41909,4.405506
41910,3.927269
41911,3.984445
41912,3.325472
41913,3.797956
41914,5
41915,3.913411
41916,4.221554
41917,3.36496
41918,2.916833
41919,4.448936
41920,3.658835
41921,4.113643
41922,3.262696
41923,4.150305
41924,4.3562
41925,4.210271
41926,3.860733
41927,3.258583
41928,4.216965
41929,3.916016
41930,4.009258
41931,3.886688
41932,3.838263
41933,4.296525
41934,4.410151
41935,3.319111
41936,3.631741
41937,2.700873
41938,2.861517
41939,4.374827
41940,4.214607
41941,3.427167
41942,4.227402
41943,3.701992
41944,4.435291
41945,4.236001
41946,3.433646
41947,3.462835
41948,2.916537
41949,3.957339
41950,2.217178
41951,3.662041
41952,3.684262
41953,2.189994
41954,3.934899
41955,3.258664
41956,3.514459
41957,3.875908
41958,3.853776
41959,2.788384
41960,3.700988
41961,3.191179
41962,3.532575
41963,2.727514
41964,3.594786
41965,3.52929
41966,3.038269
41967,2.679147
41968,3.231448
41969,1.518186
41970,1.864865
41971,3.137652
41972,1.522608
41973,3.120966
41974,3.19162
41975,3.331658
41976,2.776772
41977,3.255257
41978,4.433883
41979,3.338181
41980,1.972081
41981,2.980528
41982,1.650651
41983,1.527541
41984,2.959699
41985,3.184031
41986,3.364535
41987,3.683281
41988,2.37965
41989,3.521541
41990,4.329879
41991,1.716959
41992,1.347852
41993,3.565857
41994,2.469015
41995,1.406775
41996,3.182539
41997,3.705667
41998,1.674572
41999,3.878814
42000,3.709368
42001,4.057965
42002,3.256509
42003,3.005116
42004,1.688145
42005,3.633827
42006,4.008679
42007,3.691436
42008,3.64913
42009,3.771541
42010,4.004099
42011,4.173065
42012,3.488056
42013,4.178259
42014,4.801363
42015,4.307722
42016,3.904618
42017,4.336704
42018,3.823669
42019,3.920259
42020,4.160108
42021,1.750466
42022,3.947372
42023,3.80271
42024,4.549992
42025,4.07543
42026,4.590014
42027,4.572457
42028,3.024378
42029,3.643421
42030,4.093142
42031,3.985627
42032,4.012348
42033,4.010827
42034,3.709157
42035,3.309468
42036,3.979445
42037,4.185966
42038,3.548371
42039,3.623179
42040,3.2003
42041,3.829436
42042,3.43783
42043,4.151658
42044,3.543419
42045,3.942808
42046,2.895913
42047,2.619258
42048,3.657477
42049,2.509607
42050,3.455467
42051,3.684807
42052,2.831156
42053,3.849332
42054,2.926543
42055,3.999421
42056,3.722452
42057,3.860146
42058,4.011194
42059,2.341833
42060,3.406503
42061,3.495249
42062,3.89679
42063,4.403669
42064,4.583156
42065,4.90709
42066,3.80936
42067,4.271847
42068,2.602499
42069,4.162801
42070,2.855985
42071,3.714353
42072,4.19701
42073,4.076925
42074,3.657749
42075,4.12838
42076,3.773088
42077,3.708999
42078,4.001774
42079,3.800877
42080,3.466596
42081,3.262216
42082,4.186968
42083,3.627287
42084,3.960156
42085,3.536673
42086,4.018106
42087,2.979412
42088,3.468002
42089,2.973775
42090,4.188545
42091,2.921948
42092,4.09708
42093,4.104754
42094,4.079819
42095,3.74349
42096,4.334261
42097,3.701335
42098,3.680902
42099,4.253137
42100,3.880908
42101,4.225935
42102,3.575467
42103,3.306365
42104,3.420274
42105,4.197586
42106,3.738887
42107,4.015659
42108,3.317082
42109,3.271954
42110,3.343555
42111,3.648862
42112,3.692901
42113,3.836095
42114,3.396563
42115,3.890335
42116,3.706776
42117,3.799678
42118,3.408215
42119,3.362015
42120,4.011199
42121,3.79953
42122,3.76055
42123,2.23964
42124,2.855253
42125,3.155389
42126,3.573845
42127,3.44811
42128,3.999753
42129,3.839853
42130,3.668405
42131,3.631951
42132,4.379434
42133,3.630437
42134,3.861293
42135,3.694851
42136,3.815795
42137,3.785291
42138,3.7293
42139,2.80091
42140,3.998958
42141,4.550316
42142,4.890444
42143,3.572541
42144,3.584304
42145,3.519046
42146,3.320275
42147,3.181283
42148,3.462185
42149,3.543798
42150,3.30569
42151,3.532371
42152,3.291432
42153,3.552068
42154,3.406772
42155,3.435718
42156,4.298019
42157,4.195366
42158,4.531241
42159,3.91267
42160,3.781991
42161,3.244489
42162,4.329737
42163,3.749976
42164,3.644219
42165,3.849272
42166,4.403148
42167,4.584696
42168,3.927518
42169,4.283634
42170,3.893042
42171,3.959093
42172,4.29437
42173,4.87746
42174,3.657636
42175,1.598615
42176,2.514889
42177,3.954454
42178,3.599532
42179,3.214615
42180,4.206251
42181,4.256766
42182,3.773927
42183,2.950351
42184,3.721463
42185,3.909595
42186,3.022045
42187,3.924444
42188,4.333864
42189,3.481989
42190,3.612923
42191,3.647868
42192,3.534861
42193,3.504769
42194,3.460793
42195,3.96107
42196,3.474773
42197,4.653071
42198,4.062788
42199,4.049743
42200,3.851818
42201,3.467457
42202,4.399334
42203,3.993859
42204,3.759745
42205,2.655852
42206,2.808635
42207,4.656501
42208,3.872543
42209,4.354019
42210,4.315447
42211,2.287744
42212,3.671761
42213,4.003856
42214,3.846866
42215,3.666509
42216,3.196409
42217,2.905912
42218,3.487533
42219,3.273927
42220,3.888776
42221,3.91473
42222,2.978868
42223,3.911007
42224,2.126703
42225,2.777607
42226,4.192626
42227,4.040243
42228,3.49674
42229,3.402738
42230,4.335285
42231,3.869858
42232,3.601444
42233,3.726011
42234,3.691161
42235,3.245067
42236,3.427588
42237,3.426845
42238,2.885772
42239,4.535485
42240,3.592746
42241,3.476699
42242,4.592366
42243,3.655051
42244,3.116064
42245,3.967791
42246,3.33487
42247,3.778097
42248,4.048059
42249,4.430924
42250,3.957881
42251,4.492347
42252,3.506273
42253,4.241392
42254,2.990664
42255,4.193263
42256,3.636087
42257,4.350441
42258,3.599556
42259,3.661933
42260,4.483604
42261,4.410187
42262,4.739974
42263,3.532595
42264,3.953898
42265,3.695512
42266,3.360509
42267,3.398768
42268,3.199261
42269,4.311766
42270,3.562439
42271,4.064104
42272,4.433174
42273,4.43583
42274,4.128218
42275,3.729336
42276,3.525755
42277,4.231322
42278,3.704161
42279,3.812051
42280,3.927317
42281,4.090555
42282,3.85659
42283,2.789823
42284,3.913419
42285,3.830945
42286,3.963507
42287,3.72287
42288,3.566159
42289,3.33767
42290,3.001968
42291,2.835772
42292,3.559087
42293,3.789362
42294,3.269071
42295,3.12735
42296,3.829636
42297,3.964408
42298,3.686895
42299,3.815228
42300,3.521875
42301,3.694146
42302,3.440277
42303,3.581829
42304,4.96354
42305,4.436012
42306,3.650686
42307,3.173267
42308,3.433316
42309,2.7518
42310,3.583617
42311,2.614964
42312,3.044854
42313,3.92225
42314,2.754571
42315,4.147021
42316,4.703817
42317,3.674309
42318,4.188448
42319,3.7485
42320,3.029428
42321,3.466183
42322,3.274892
42323,2.928993
42324,3.923147
42325,2.102816
42326,4.058359
42327,3.527642
42328,3.180197
42329,2.534518
42330,4.648137
42331,5
42332,3.97208
42333,3.359394
42334,3.645654
42335,3.499466
42336,3.080084
42337,3.803808
42338,3.81134
42339,2.883832
42340,2.828
42341,3.446041
42342,2.44813
42343,2.473476
42344,3.649832
42345,3.530786
42346,3.594624
42347,3.925756
42348,3.831356
42349,2.843317
42350,3.231864
42351,2.264332
42352,2.7559
42353,3.075124
42354,3.472624
42355,3.540988
42356,4.130613
42357,3.629214
42358,3.305256
42359,4.129648
42360,3.186816
42361,3.691657
42362,3.456258
42363,3.8288
42364,3.908097
42365,3.910836
42366,3.161287
42367,3.119671
42368,3.326454
42369,3.685121
42370,3.564678
42371,3.402717
42372,3.171976
42373,3.584354
42374,3.459759
42375,3.658117
42376,3.230679
42377,3.330023
42378,2.612076
42379,3.354191
42380,4.02437
42381,3.460942
42382,3.286072
42383,3.295207
42384,3.906202
42385,3.421139
42386,3.744822
42387,3.256986
42388,3.834994
42389,3.685283
42390,3.902062
42391,3.860982
42392,2.585495
42393,3.742063
42394,4.21806
42395,3.939378
42396,3.784703
42397,4.246498
42398,4.011912
42399,3.764897
42400,2.510122
42401,3.350172
42402,3.134647
42403,3.2481
42404,4.148934
42405,2.096301
42406,4.062283
42407,3.778622
42408,3.559555
42409,4.198213
42410,4.097682
42411,3.292733
42412,3.776953
42413,4.23558
42414,4.404002
42415,3.347181
42416,4.073963
42417,4.388826
42418,4.805222
42419,3.775251
42420,4.333652
42421,4.495543
42422,3.865958
42423,4.060489
42424,3.822422
42425,2.942894
42426,4.056452
42427,4.161267
42428,4.187162
42429,4.617545
42430,4.326985
42431,4.126371
42432,4.721068
42433,3.762346
42434,3.78405
42435,4.223667
42436,4.373115
42437,2.739166
42438,4.655391
42439,4.370376
42440,4.150068
42441,4.724427
42442,4.71292
42443,4.616489
42444,4.634818
42445,3.610779
42446,3.456753
42447,2.815883
42448,3.775883
42449,4.046033
42450,3.893651
42451,4.184235
42452,4.627167
42453,3.978548
42454,3.518389
42455,2.995411
42456,3.538763
42457,3.509315
42458,4.258707
42459,3.381777
42460,3.759171
42461,2.91601
42462,3.579759
42463,2.789268
42464,2.609861
42465,1.639412
42466,3.351546
42467,3.105966
42468,1.324915
42469,2.598373
42470,3.785857
42471,2.492769
42472,3.634689
42473,2.954175
42474,3.177647
42475,1.61072
42476,1.772425
42477,3.863297
42478,4.231186
42479,2.328127
42480,3.11284
42481,3.413772
42482,3.120065
42483,4.049796
42484,2.753999
42485,3.765649
42486,3.285748
42487,1.938231
42488,3.628591
42489,1.984171
42490,3.072751
42491,3.173944
42492,3.673336
42493,3.662622
42494,4.418383
42495,4.342476
42496,3.894109
42497,3.990052
42498,4.469962
42499,4.063566
42500,3.973943
42501,4.337163
42502,4.190946
42503,3.81024
42504,4.33885
42505,3.779634
42506,4.666556
42507,3.644474
42508,3.993101
42509,3.679727
42510,3.22525
42511,3.442113
42512,3.461208
42513,3.674298
42514,4.779322
42515,4.304051
42516,2.893763
42517,4.746908
42518,4.682215
42519,4.102472
42520,3.218796
42521,4.910977
42522,3.993287
42523,4.622151
42524,3.904993
42525,2.934785
42526,4.7998
42527,3.646587
42528,3.963427
42529,4.626011
42530,3.04398
42531,4.302415
42532,2.405314
42533,4.403208
42534,4.155068
42535,3.279435
42536,4.233538
42537,3.080393
42538,4.637617
42539,4.63247
42540,3.325134
42541,3.176285
42542,4.220473
42543,4.55347
42544,4.088563
42545,4.532772
42546,4.172795
42547,3.068473
42548,4.089627
42549,4.713913
42550,4.413284
42551,4.367678
42552,4.32347
42553,2.821266
42554,4.158155
42555,4.562733
42556,4.407826
42557,4.669507
42558,4.496643
42559,4.519985
42560,4.323711
42561,4.440116
42562,4.118445
42563,4.538869
42564,4.447883
42565,4.269469
42566,3.941411
42567,3.822726
42568,3.727389
42569,3.285696
42570,4.135735
42571,3.841255
42572,4.304908
42573,4.343083
42574,4.25298
42575,4.794403
42576,4.685657
42577,4.476592
42578,4.043486
42579,4.208554
42580,4.513444
42581,4.359449
42582,4.691061
42583,3.801566
42584,4.502458
42585,4.170287
42586,4.638212
42587,4.532871
42588,3.370768
42589,4.099753
42590,4.032123
42591,4.08954
42592,3.975579
42593,3.511812
42594,3.780817
42595,3.7371
42596,4.328175
42597,3.218029
42598,3.398863
42599,3.992062
42600,3.596166
42601,4.524512
42602,3.504086
42603,3.22767
42604,4.057916
42605,4.20175
42606,4.069563
42607,4.392739
42608,4.180453
42609,3.590291
42610,3.839885
42611,4.050006
42612,4.107571
42613,2.361821
42614,4.362538
42615,3.533298
42616,3.539624
42617,3.365063
42618,3.507017
42619,3.813151
42620,3.348884
42621,4.388134
42622,3.152097
42623,3.08388
42624,3.031168
42625,3.66881
42626,3.195315
42627,3.140953
42628,4.181319
42629,3.442552
42630,3.888056
42631,3.769356
42632,3.90903
42633,3.59813
42634,4.660401
42635,3.481843
42636,2.983508
42637,3.376861
42638,4.207389
42639,2.276906
42640,3.339246
42641,3.855249
42642,4.346613
42643,4.257844
42644,5
42645,1.548769
42646,2.792972
42647,2.273208
42648,4.392954
42649,2.602606
42650,4.586592
42651,3.920257
42652,1.496061
42653,2.89352
42654,1.868758
42655,2.952088
42656,4.129124
42657,2.482869
42658,3.533082
42659,2.962258
42660,3.360138
42661,4.235599
42662,3.537324
42663,2.264686
42664,2.510648
42665,2.462765
42666,4.065019
42667,4.670052
42668,2.634265
42669,4.038864
42670,3.100864
42671,4.202611
42672,3.792182
42673,4.069086
42674,4.556399
42675,3.712488
42676,3.470192
42677,3.306179
42678,3.172888
42679,4.813184
42680,4.318536
42681,3.772315
42682,3.561539
42683,3.393383
42684,4.0751
42685,3.100214
42686,3.094243
42687,3.908476
42688,3.631496
42689,3.325703
42690,3.59163
42691,3.838931
42692,3.310906
42693,3.608846
42694,3.211368
42695,3.064831
42696,3.675089
42697,3.001702
42698,3.336913
42699,3.963697
42700,3.467531
42701,3.454506
42702,3.556582
42703,3.566851
42704,2.657003
42705,3.574662
42706,3.415574
42707,4.021625
42708,2.696963
42709,3.641936
42710,3.531023
42711,3.662153
42712,3.842011
42713,3.144928
42714,3.90535
42715,3.161018
42716,4.004266
42717,4.08382
42718,4.522869
42719,4.722858
42720,4.739933
42721,4.620985
42722,4.746441
42723,4.435757
42724,4.938634
42725,3.766089
42726,5
42727,4.903719
42728,5
42729,4.687991
42730,4.161214
42731,3.516596
42732,2.981411
42733,2.908827
42734,3.396218
42735,2.47358
42736,2.616582
42737,1.33331
42738,1.849481
42739,3.094388
42740,2.079319
42741,3.673261
42742,3.023108
42743,3.506767
42744,2.963892
42745,3.752439
42746,2.824437
42747,3.682763
42748,3.315433
42749,3.893371
42750,3.892341
42751,3.91696
42752,3.439333
42753,3.244505
42754,3.621848
42755,3.96602
42756,2.120557
42757,4.020289
42758,3.854721
42759,4.110834
42760,4.294551
42761,4.149171
42762,4.108687
42763,3.162914
42764,4.13205
42765,3.96216
42766,3.553109
42767,3.647436
42768,2.678191
42769,4.102498
42770,3.804809
42771,3.953356
42772,3.124131
42773,2.995633
42774,3.920746
42775,2.650267
42776,3.47334
42777,4.24006
42778,3.798509
42779,3.790439
42780,3.06997
42781,2.942184
42782,4.131402
42783,3.300449
42784,3.457334
42785,3.76664
42786,3.588797
42787,3.329292
42788,3.529563
42789,3.96068
42790,4.364715
42791,3.76501
42792,2.89239
42793,3.112249
42794,1.694197
42795,3.624244
42796,2.154964
42797,3.62174
42798,2.26101
42799,1.57965
42800,3.175377
42801,4.145041
42802,4.429228
42803,3.425116
42804,4.216301
42805,3.152871
42806,3.054948
42807,3.716461
42808,4.43269
42809,3.429359
42810,4.329537
42811,4.363534
42812,3.835611
42813,3.833018
42814,3.739664
42815,4.783401
42816,4.035034
42817,3.892582
42818,4.173857
42819,4.476323
42820,4.417464
42821,4.12301
42822,3.311304
42823,3.58105
42824,3.898571
42825,4.183863
42826,4.137518
42827,3.635251
42828,4.734321
42829,3.82972
42830,3.802334
42831,4.028347
42832,3.955896
42833,4.682334
42834,4.100357
42835,3.829712
42836,3.594306
42837,3.320524
42838,4.552169
42839,4.437971
42840,3.830309
42841,4.357076
42842,4.390365
42843,4.529397
42844,4.331932
42845,4.021276
42846,4.484665
42847,4.106179
42848,3.581008
42849,4.260649
42850,4.176976
42851,4.275504
42852,3.500117
42853,4.167986
42854,4.373429
42855,4.195648
42856,3.987983
42857,3.977007
42858,4.358654
42859,2.758886
42860,4.053364
42861,4.339741
42862,3.787125
42863,3.955897
42864,4.016007
42865,3.835804
42866,3.725522
42867,3.924792
42868,3.901202
42869,4.063048
42870,4.28588
42871,4.005428
42872,4.323264
42873,4.812929
42874,4.650255
42875,4.138597
42876,3.866472
42877,4.566173
42878,4.507835
42879,4.35273
42880,4.039586
42881,4.459533
42882,3.983822
42883,4.343558
42884,4.244779
42885,4.042055
42886,4.121221
42887,4.836572
42888,4.559116
42889,4.291888
42890,4.344231
42891,4.747477
42892,2.706
42893,2.807535
42894,2.921885
42895,2.240114
42896,3.560327
42897,4.353534
42898,3.681937
42899,3.402602
42900,4.111129
42901,4.095973
42902,3.738768
42903,2.365132
42904,3.412515
42905,3.558436
42906,3.23208
42907,3.615192
42908,3.244112
42909,4.009865
42910,3.894338
42911,1.970098
42912,3.157836
42913,2.383941
42914,3.153159
42915,3.134263
42916,1.281003
42917,4.19764
42918,3.213465
42919,3.548347
42920,1.701405
42921,3.914327
42922,3.386004
42923,3.920901
42924,3.055873
42925,3.612245
42926,3.417221
42927,4.899557
42928,2.867902
42929,3.889335
42930,1.788228
42931,2.909175
42932,4.497138
42933,4.485815
42934,3.589564
42935,3.480806
42936,3.410077
42937,3.751323
42938,2.347641
42939,3.322501
42940,2.842938
42941,2.648937
42942,2.734684
42943,3.737944
42944,4.418255
42945,4.109591
42946,4.460218
42947,3.984641
42948,4.219925
42949,4.135129
42950,2.636299
42951,3.449179
42952,3.57944
42953,2.7682
42954,4.408795
42955,3.534942
42956,2.472515
42957,3.976798
42958,2.936165
42959,3.176064
42960,3.501944
42961,3.973424
42962,3.423163
42963,3.381723
42964,3.189915
42965,4.011179
42966,4.399386
42967,3.631396
42968,2.004727
42969,3.403435
42970,4.043859
42971,4.327322
42972,4.594294
42973,4.466612
42974,3.67728
42975,4.407654
42976,4.347946
42977,3.392356
42978,4.49022
42979,4.320449
42980,3.792597
42981,3.998405
42982,3.908929
42983,3.955689
42984,3.59762
42985,4.642841
42986,3.754781
42987,3.600073
42988,3.129615
42989,3.09158
42990,3.26425
42991,3.737525
42992,3.833097
42993,3.86507
42994,3.945449
42995,2.640172
42996,3.928601
42997,3.629058
42998,2.916834
42999,2.150003
43000,3.595104
43001,3.004843
43002,3.171665
43003,3.934044
43004,3.286882
43005,3.359187
43006,2.173039
43007,2.07486
43008,2.914415
43009,2.189139
43010,2.160522
43011,3.86102
43012,2.375526
43013,3.063073
43014,3.321657
43015,3.413201
43016,3.450361
43017,3.642251
43018,1.210961
43019,3.00639
43020,3.480388
43021,2.410974
43022,3.451573
43023,2.179229
43024,3.52442
43025,3.076694
